20.09915,479,0.054199,53.4,24.6,-17.6999
21.099207,479,0.048253,53.7,24.6,-17.7
22.099264,479,0.042194,53.5,24.59999,-17.7
23.099321,479,0.042782,53.5,24.6,-17.7
24.099379,478,0.042248,53.2,24.6,-17.7
25.099436,478,0.048193,53.2,24.501,-17.7
26.099493,478,0.042188,52.9,24.6,-17.7
27.09955,478,0.042788,52.9,24.5999,-17.7
28.099607,478,0.043377,52.9,24.6,-17.7
29.099665,478,0.036782,52.9,24.6,-17.7
30.099722,478,0.042182,52.9,24.6,-17.7
31.099779,478,0.036242,52.9,24.6,-17.7
32.099836,478,0.036241,52.9,24.6,-17.7
33.099894,479,0.036261,53.1,24.6,-17.7
34.099951,479,0.030776,53.1,24.51,-17.7
35.100008,479,0.030393,52.9,24.5,-17.7
36.149068,479,0.00022,52.8,24.5,-17.7
37.149125,479,0.00022,52.8,24.5,-17.7
38.149182,481,0.057067,52.6,24.6,-17.7
39.14924,481,0.078161,52.6,24.6,-17.7
40.149297,481,0.090149,52.4,24.6,-17.7
41.149354,481,0.146585,52.4,24.6,-17.7
42.149411,482,0.162292,52.1,24.5,-17.7
43.149468,482,0.179996,52.1,24.5,-17.7
44.149526,482,0.180235,52,24.5,-17.7
45.149582,482,0.186181,52,24.5,-17.7
46.14964,482,0.244943,52,24.59,-17.7
47.149697,482,0.264166,52,24.599999,-17.7
48.149754,482,0.258719,52,24.6,-17.6001
49.149811,487,0.299869,51.7,24.501,-17.6
50.149868,487,0.299869,51.7,24.599,-17.5001
51.149926,488,0.288141,51.3,24.6,-17.5
52.149983,490,0.299927,50.9,24.50001,-17.401
53.15004,490,0.299927,51,24.5,-17.3
54.1991,491,0.299927,50.6,24.5,-17.3
55.199157,492,0.299927,50.3,24.5,-17.3
56.199214,492,0.299927,50.3,24.5,-17.3
57.199272,496,0.299927,49.6,24.40001,-17.201
58.199329,496,0.299927,49.6,24.4,-17.2
59.199386,497,0.299927,48.2,24.4,-17.2
60.199443,499,0.299912,47,24.4,-17.2
61.199501,499,0.299927,49.2,24.3,-17.1
62.199558,500,0.299927,48.7,24.3,-17.1
63.199615,501,0.299927,48.2,24.3,-17
64.199672,502,0.299927,49.2,24.3,-16.9
65.199729,504,0.299927,49.2,24.3,-16.801
66.199787,504,0.299854,49.2,24.3,-16.9
67.199844,504,0.299927,49.2,24.3,-16.8001
68.199901,504,0.299927,49.2,24.3,-16.800001
69.199958,508,0.299927,49.2,24.3,-16.8
70.200016,509,0.299927,46.2,24.3,-16.8
71.249075,510,0.299926,45.9,24.3,-16.89
72.249133,511,0.299927,45.4,24.3,-16.71
73.24919,512,0.299927,47.4,24.3,-16.79999
74.249247,513,0.299927,48.2,24.3,-16.9
75.249304,514,0.29992,47.3,24.3,-16.800001
76.249362,517,0.299927,47.1,24.3,-16.8
77.249419,518,0.299927,47.6,24.3,-16.60001
78.249476,518,0.299927,47.6,24.3,-16.50001
79.249533,519,0.299861,47.4,24.3,-16.699
80.24959,519,0.299927,46.7,24.3,-16.7
81.249648,521,0.299927,46,24.3,-16.79999
82.249705,522,0.299927,46.7,24.3,-16.70001
83.249762,524,0.299927,48.4,24.3,-16.8
84.249819,524,0.299927,48.4,24.3,-16.520001
85.249876,526,0.299927,48.4,24.3,-16.50999
86.249933,526,0.299927,48.4,24.3,-16.4
87.24999,526,0.299927,48.4,24.3,-16.4
88.250048,526,0.299927,48.4,24.3,-16.49
89.299108,526,0.29992,48.4,24.3,-16.598999
90.299165,532,0.299927,47.7,24.3,-16.6
91.299222,532,0.299927,48.5,24.3,-16.699999
92.299279,534,0.299927,49.5,24.3,-16.619999
93.299336,534,0.299927,49.5,24.3,-16.510002
94.299394,536,0.299927,49.2,24.399,-16.599
95.299451,537,0.299927,49.5,24.4,-16.6
96.299508,539,0.299927,50.3,24.4,-16.6
97.299565,541,0.299927,50.6,24.4,-16.6
98.299623,541,0.299927,50.6,24.4,-16.6
99.29968,543,0.294653,49.9,24.49,-16.6
100.299737,543,0.299921,49.9,24.401,-16.6
101.299794,544,0.289314,47.1,24.4,-16.400002
102.299851,545,0.299926,49.3,24.4999,-16.4
103.299909,545,0.299927,49.3,24.5,-16.4
104.299966,545,0.299335,49.3,24.5,-16.499
105.300023,545,0.299869,49.3,24.5,-16.5
106.349083,549,0.299926,47.4,24.5,-16.59999
107.34914,549,0.294068,47.4,24.5,-16.6
108.349197,553,0.299855,48.8,24.5,-16.6
109.349255,553,0.288136,48.8,24.5,-16.6
110.349312,554,0.299927,50.4,24.5,-16.601
111.349369,555,0.299927,51,24.5,-16.51
112.349426,556,0.289314,50.6,24.5,-16.5
113.349483,557,0.29869,51.2,24.5,-16.40001
114.349541,558,0.293889,53.1,24.5,-16.59998
115.349598,561,0.293946,53.4,24.5,-16.6
116.349655,561,0.288252,53.4,24.5,-16.6
117.349712,562,0.276147,52.6,24.5,-16.5
118.34977,563,0.28825,51.8,24.5,-16.5
119.349827,563,0.288251,51.2,24.5,-16.400001
120.349884,565,0.288135,51.8,24.5,-16.4
121.349941,566,0.286934,52.8,24.5,-16.4
122.349998,567,0.270297,52.8,24.5,-16.4999
123.350055,567,0.282069,52.8,24.5,-16.499999
124.399116,570,0.276171,52,24.5,-16.6
125.399173,570,0.277312,52,24.5,-16.50001
126.39923,571,0.292808,53.1,24.5,-16.5
127.399287,571,0.276125,52.1,24.5,-16.401
128.399344,572,0.286922,52.1,24.5,-16.4
129.399401,574,0.271324,52.3,24.5,-16.4
130.399458,574,0.270058,52.3,24.5,-16.5
131.399516,576,0.282127,53.2,24.5,-16.59
132.399573,577,0.267613,52.3,24.5,-16.5
133.39963,578,0.270117,52.9,24.5,-16.5
134.399687,580,0.28754,54,24.5,-16.400001
135.399745,580,0.287895,52.9,24.5,-16.4
136.399802,581,0.273097,51.3,24.5,-16.4
137.399859,583,0.299807,51.2,24.5,-16.31
138.399916,584,0.283897,51,24.5,-16.3
139.399973,585,0.27733,52.9,24.5,-16.3
140.400031,585,0.298736,52.9,24.5,-16.3
141.44909,585,0.29981,52.9,24.5,-16.3
142.449148,585,0.294082,52.9,24.5,-16.3
143.449205,589,0.263649,51.2,24.5,-16.3
144.449262,590,0.24046,52.1,24.5,-16.3
145.449319,592,0.268316,52.1,24.5,-16.3
146.449377,592,0.258712,53.1,24.5,-16.3
147.449434,592,0.258109,52.9,24.5,-16.3
148.449491,593,0.287522,53.2,24.5,-16.3
149.449548,596,0.299927,52.9,24.5,-16.3
150.449605,596,0.299869,52.9,24.5,-16.3
151.449663,598,0.299927,53.2,24.5,-16.3
152.44972,598,0.299927,53.2,24.5,-16.3
153.449777,600,0.299927,54.2,24.5,-16.3
154.449834,600,0.299927,54.2,24.5,-16.3
155.449892,602,0.299927,54.5,24.5,-16.3
156.449949,605,0.299927,52.9,24.5,-16.2
157.450006,605,0.299927,52.9,24.5,-16.2
158.499066,607,0.299927,51.2,24.5,-16.10001
159.499123,607,0.299927,51.2,24.5,-16.1
160.49918,607,0.29992,51.2,24.5999,-16.1
161.499238,607,0.299927,51.2,24.6,-16.1
162.499295,607,0.299927,51.2,24.6,-16.199
163.499352,607,0.299927,51.2,24.59,-16.2
164.499409,614,0.299927,50.9,24.599999,-16.11
165.499466,617,0.299927,50.1,24.5,-16.00001
166.499524,617,0.299927,50.1,24.5,-16
167.49958,618,0.299927,51.5,24.5,-16.1
168.499638,620,0.299927,50.9,24.5,-16.1
169.499695,621,0.299927,51,24.5,-16.000001
170.499752,622,0.299927,51.8,24.5,-15.9001
171.499809,622,0.299927,52.1,24.5,-15.9
172.499866,623,0.299927,52.3,24.5,-15.801
173.499924,624,0.299926,51.7,24.5,-15.899
174.499981,626,0.299927,51.3,24.5,-15.9
175.500038,628,0.29992,52.1,24.5,-15.9
176.549098,629,0.299927,52.9,24.5,-15.9
177.549155,630,0.294009,51.3,24.5,-15.81
178.549212,631,0.294653,52.3,24.4001,-15.8
179.54927,631,0.299921,52.3,24.4,-15.89999
180.549327,631,0.299868,52.3,24.4,-15.9
181.549384,631,0.289314,52.3,24.30001,-15.9
182.549441,631,0.297559,52.3,24.39999,-15.99
183.549499,636,0.299926,52.9,24.4,-15.9901
184.549556,639,0.278503,49.5,24.4,-16
185.549613,640,0.276361,47.1,24.4,-15.9999
186.54967,640,0.288644,48.5,24.4,-16
187.549727,641,0.288117,50.6,24.4,-16.09
188.549785,642,0.294125,51.3,24.4,-16.1
189.549842,644,0.280345,52.6,24.5,-16
190.549899,644,0.277252,52.6,24.5,-16
191.549956,646,0.270059,51.8,24.499,-15.9
192.550014,646,0.280345,51.8,24.5,-15.80001
193.599073,648,0.298111,53.4,24.5,-15.8
194.599131,649,0.240464,53.5,24.5,-15.8
195.599188,650,0.246703,52.6,24.5,-15.8
196.599245,651,0.282735,52.8,24.5,-15.8
197.599302,651,0.295727,52.8,24.5,-15.8
198.59936,651,0.287891,52.8,24.5,-15.8999
199.599417,651,0.257442,52.8,24.5,-15.89001
200.599474,655,0.254522,50.6,24.5,-15.9
201.599531,655,0.271889,50.9,24.5,-15.9
202.599588,657,0.28795,51.8,24.5,-15.99999
203.599646,658,0.272514,52.9,24.5,-16
204.599703,658,0.258104,53.7,24.5,-16
205.59976,658,0.270175,53.7,24.5,-16
206.599817,661,0.255739,52.1,24.5,-15.900001
207.599874,661,0.248484,52.1,24.5,-15.9
208.599931,663,0.26435,54.5,24.5,-15.9
209.599988,664,0.262322,55.1,24.5,-15.801
210.600046,665,0.271933,55.6,24.5,-15.8
211.649106,665,0.282304,55.3,24.5,-15.8
212.649163,666,0.299674,55.3,24.5,-15.8
213.64922,667,0.296886,55.1,24.5,-15.8
214.649277,668,0.258229,54.9,24.5,-15.8
215.649334,671,0.252354,55.3,24.599,-15.9
216.649392,671,0.288123,55.3,24.6,-15.8001
217.649449,672,0.287504,54.9,24.6,-15.8
218.649506,672,0.258135,54.9,24.6,-15.8
219.649563,672,0.264185,54.9,24.6,-15.8
220.649621,672,0.270296,54.9,24.6,-15.8
221.649678,676,0.26052,54.9,24.6,-15.71
222.649735,676,0.265295,55.6,24.6,-15.700001
223.649792,677,0.2665,55.3,24.6,-15.7
224.649849,679,0.284342,55.6,24.6,-15.79999
225.649907,680,0.299866,55.6,24.6,-15.8
226.649964,680,0.280339,55.6,24.6,-15.701
227.650021,683,0.276122,55.3,24.6,-15.8
228.699081,684,0.289106,55.4,24.6,-15.8
229.699138,684,0.271325,55.1,24.6,-15.8
230.699195,684,0.277324,55.1,24.6,-15.8
231.699253,687,0.28166,53.5,24.6,-15.8
232.69931,689,0.270295,55.3,24.6,-15.8
1.000057,688,0.279315,55.6,24.699,-15.799999
2.000114,688,0.299927,55.6,24.699,-15.8
3.000172,693,0.299927,54.5,24.7,-15.8
4.000229,696,0.299927,52.9,24.690001,-15.8
5.000286,697,0.299927,52.6,24.7,-15.8
6.000343,702,0.299927,52.1,24.7,-15.8
7.049403,702,0.29992,52.1,24.7,-15.71
8.04946,706,0.299927,52.4,24.7,-15.600001
9.049518,707,0.299927,52,24.61,-15.6
10.049575,709,0.299927,50.9,24.6,-15.6
11.049632,710,0.299927,52.9,24.6,-15.500001
12.049689,712,0.299927,52.9,24.6,-15.5
13.049747,716,0.299927,52.6,24.6,-15.4
14.049804,716,0.299927,52.6,24.6,-15.4
15.049861,718,0.299927,53.4,24.6,-15.4
16.049918,718,0.299927,53.4,24.6,-15.30001
1.000057,200,0.2999,7.1,28,-28.001
2.000114,200,0.299927,7.1,28,-27.52001
